fips,calibrated_score,has_enacted_restrictive,va_p_lower,va_p_upper,va_width,set_90,set_80,covered_90,covered_80
36077,0.2683,1,0.1735,0.35,0.1765,none_supported,atypical,0,0
36079,0.1387,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
36081,0.551,0,0.2647,0.7143,0.4496,indeterminate,atypical,1,0
36083,0.1696,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
36085,0.3193,0,0.2623,0.5294,0.2671,none_supported,atypical,1,0
36087,0.3117,0,0.25,0.4375,0.1875,none_supported,atypical,1,0
36089,0.3186,0,0.1735,0.5294,0.3559,none_supported,atypical,1,0
36091,0.1833,0,0.1714,0.2787,0.1073,none_supported,atypical,1,0
36093,0.1829,0,0.1735,0.2787,0.1052,none_supported,atypical,1,0
36095,0.066,0,0.0234,0.0897,0.0664,none_supported,none_supported,1,1
36097,0.0633,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
36099,0.0862,0,0.0743,0.1304,0.0561,none_supported,none_supported,1,1
36101,0.1039,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
36103,0.5372,0,0.325,0.7143,0.3893,enacted_supported,atypical,0,0
36105,0.1052,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
36107,0.0896,0,0.0743,0.1731,0.0988,none_supported,none_supported,1,1
36109,0.3959,1,0.2623,0.5652,0.3029,none_supported,atypical,0,0
36111,0.1765,0,0.1714,0.2698,0.0984,none_supported,none_supported,1,1
36113,0.1019,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
36115,0.0934,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
36117,0.1171,0,0.1304,0.2195,0.0891,none_supported,none_supported,1,1
36119,0.4102,0,0.2623,0.5652,0.3029,none_supported,atypical,1,0
36121,0.0744,0,0.0465,0.1176,0.0711,none_supported,none_supported,1,1
36123,0.0719,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
37001,0.1655,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
37003,0.0716,0,0.0661,0.1212,0.0551,none_supported,none_supported,1,1
37005,0.0465,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
37007,0.0714,0,0.0234,0.1053,0.0819,none_supported,none_supported,1,1
37009,0.0668,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
37011,0.0565,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
37013,0.0799,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
37015,0.0622,0,0.0234,0.0952,0.0718,none_supported,none_supported,1,1
37017,0.068,0,0.0234,0.0909,0.0675,none_supported,none_supported,1,1
37019,0.1361,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
37021,0.2092,1,0.1735,0.3,0.1265,none_supported,atypical,0,0
37023,0.1091,0,0.0889,0.2143,0.1254,none_supported,none_supported,1,1
37025,0.1876,0,0.1735,0.2787,0.1052,none_supported,atypical,1,0
37027,0.3245,0,0.2,0.5294,0.3294,none_supported,atypical,1,0
37029,0.0406,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
37031,0.0971,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
37033,0.0671,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
37035,0.1967,0,0.1714,0.2787,0.1073,none_supported,atypical,1,0
37037,0.1238,1,0.1569,0.2273,0.0704,none_supported,none_supported,0,0
37039,0.1967,0,0.1714,0.2787,0.1073,none_supported,atypical,1,0
37041,0.0584,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
37043,0.0436,1,0.0106,0.0721,0.0615,none_supported,none_supported,0,0
37045,0.1333,1,0.1707,0.2589,0.0882,none_supported,none_supported,0,0
37047,0.084,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
37049,0.1201,0,0.1304,0.2589,0.1285,none_supported,none_supported,1,1
37051,0.8184,1,0.5217,1.0,0.4783,enacted_supported,atypical,1,0
37053,0.0715,0,0.0465,0.1159,0.0694,none_supported,none_supported,1,1
37055,0.0866,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
37057,0.1413,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
37059,0.0854,0,0.0743,0.1636,0.0894,none_supported,none_supported,1,1
37061,0.0847,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
37063,0.3362,1,0.2623,0.5294,0.2671,none_supported,atypical,0,0
37065,0.4837,0,0.2647,0.5652,0.3005,none_supported,atypical,1,0
37067,0.5712,0,0.325,0.7143,0.3893,enacted_supported,atypical,0,0
37069,0.1123,0,0.0889,0.2195,0.1306,none_supported,none_supported,1,1
37071,0.1835,0,0.1714,0.2589,0.0875,none_supported,atypical,1,0
37073,0.0453,1,0.0106,0.0721,0.0615,none_supported,none_supported,0,0
37075,0.0392,0,0.0,0.0476,0.0476,none_supported,none_supported,1,1
37077,0.105,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
37079,0.0693,0,0.0234,0.0897,0.0664,none_supported,none_supported,1,1
37081,0.7401,0,0.5217,1.0,0.4783,enacted_supported,atypical,0,0
37083,0.1023,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
37085,0.1372,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
37087,0.0984,1,0.0743,0.1765,0.1022,none_supported,none_supported,0,0
37089,0.1436,1,0.1707,0.2589,0.0882,none_supported,none_supported,0,0
37091,0.0815,0,0.0465,0.1364,0.0899,none_supported,none_supported,1,1
37093,0.1109,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
37095,0.0295,0,0.0,0.038,0.038,none_supported,none_supported,1,1
37097,0.5796,0,0.3333,0.7143,0.381,enacted_supported,atypical,0,0
37099,0.0904,0,0.0743,0.1698,0.0955,none_supported,none_supported,1,1
37101,0.1754,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
37103,0.0424,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
37105,0.1136,1,0.0889,0.2195,0.1306,none_supported,none_supported,0,0
37107,0.1071,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
37109,0.1158,0,0.1304,0.2589,0.1285,none_supported,none_supported,1,1
37111,0.0819,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
37113,0.0793,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
37115,0.0621,1,0.0234,0.0833,0.0599,none_supported,none_supported,0,0
37117,0.0683,0,0.0234,0.0897,0.0664,none_supported,none_supported,1,1
37119,0.705,1,0.3333,1.0,0.6667,enacted_supported,atypical,1,0
37121,0.0513,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
37123,0.0658,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
37125,0.1162,0,0.1304,0.2195,0.0891,none_supported,none_supported,1,1
37127,0.1281,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
37129,0.2264,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
37131,0.0629,1,0.0234,0.1,0.0766,none_supported,none_supported,0,0
37133,0.1507,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
37135,0.1972,1,0.1735,0.2787,0.1052,none_supported,atypical,0,0
37137,0.0498,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
37139,0.0984,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
37141,0.0908,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
37143,0.0491,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
37145,0.2461,0,0.1735,0.3333,0.1599,none_supported,atypical,1,0
37147,0.1673,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
37149,0.0647,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
37151,0.1224,0,0.1304,0.2589,0.1285,none_supported,none_supported,1,1
37153,0.2519,0,0.1735,0.3333,0.1599,none_supported,atypical,1,0
37155,0.1202,0,0.1304,0.2589,0.1285,none_supported,none_supported,1,1
37157,0.2961,0,0.2,0.5294,0.3294,none_supported,atypical,1,0
37159,0.3472,1,0.2623,0.5652,0.3029,none_supported,atypical,0,0
37161,0.1575,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
37163,0.0886,0,0.0743,0.1667,0.0924,none_supported,none_supported,1,1
37165,0.0902,0,0.0743,0.15,0.0757,none_supported,none_supported,1,1
37167,0.0966,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
37169,0.2233,0,0.1714,0.3,0.1286,none_supported,atypical,1,0
37171,0.0921,1,0.0743,0.1765,0.1022,none_supported,none_supported,0,0
37173,0.0531,1,0.0106,0.0738,0.0631,none_supported,none_supported,0,0
37175,0.0831,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
37177,0.0284,0,0.0,0.0316,0.0316,none_supported,none_supported,1,1
37179,0.189,0,0.1714,0.2787,0.1073,none_supported,atypical,1,0
37181,0.3067,0,0.2,0.5294,0.3294,none_supported,atypical,1,0
37183,0.5508,1,0.3333,0.75,0.4167,enacted_supported,atypical,1,0
37185,0.0709,0,0.0234,0.1212,0.0978,none_supported,none_supported,1,1
37187,0.0504,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
37189,0.116,1,0.0889,0.2195,0.1306,none_supported,none_supported,0,0
37191,0.1369,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
37193,0.0818,0,0.0743,0.1698,0.0955,none_supported,none_supported,1,1
37195,0.1274,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
37197,0.0733,0,0.0465,0.1139,0.0674,none_supported,none_supported,1,1
37199,0.0585,0,0.0234,0.0795,0.0562,none_supported,none_supported,1,1
38001,0.0183,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38003,0.039,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
38005,0.0331,0,0.0,0.039,0.039,none_supported,none_supported,1,1
38007,0.0108,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38009,0.0268,0,0.0,0.0303,0.0303,none_supported,none_supported,1,1
38011,0.0176,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38013,0.0163,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38015,0.0971,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
38017,0.2979,0,0.1735,0.5294,0.3559,none_supported,atypical,1,0
38019,0.0238,0,0.0,0.0217,0.0217,none_supported,none_supported,1,1
38021,0.0593,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
38023,0.0168,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38025,0.019,1,0.0,0.0196,0.0196,none_supported,none_supported,0,0
38027,0.0201,0,0.0,0.0192,0.0192,none_supported,none_supported,1,1
38029,0.0174,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38031,0.025,0,0.0,0.0238,0.0238,none_supported,none_supported,1,1
38033,0.0135,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38035,0.0967,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
38037,0.0159,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38039,0.0199,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38041,0.0186,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38043,0.0186,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38045,0.0239,0,0.0,0.0241,0.0241,none_supported,none_supported,1,1
38047,0.0154,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38049,0.0231,0,0.0,0.025,0.025,none_supported,none_supported,1,1
38051,0.0187,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38053,0.0359,0,0.0,0.0426,0.0426,none_supported,none_supported,1,1
38055,0.0339,0,0.0,0.039,0.039,none_supported,none_supported,1,1
38057,0.0926,1,0.0743,0.2195,0.1452,none_supported,none_supported,0,0
38059,0.0577,1,0.0234,0.0778,0.0544,none_supported,none_supported,0,0
38061,0.0332,0,0.0,0.0392,0.0392,none_supported,none_supported,1,1
38063,0.0219,0,0.0,0.0233,0.0233,none_supported,none_supported,1,1
38065,0.0513,1,0.0234,0.0761,0.0527,none_supported,none_supported,0,0
38067,0.0316,0,0.0,0.0341,0.0341,none_supported,none_supported,1,1
38069,0.022,0,0.0,0.0241,0.0241,none_supported,none_supported,1,1
38071,0.0375,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
38073,0.0312,0,0.0,0.039,0.039,none_supported,none_supported,1,1
38075,0.018,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38077,0.047,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
38079,0.0585,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
38081,0.0233,0,0.0,0.0278,0.0278,none_supported,none_supported,1,1
38083,0.0115,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38085,0.0343,0,0.0,0.039,0.039,none_supported,none_supported,1,1
38087,0.008,0,0.0,0.0186,0.0186,none_supported,none_supported,1,1
38089,0.059,0,0.0234,0.0773,0.054,none_supported,none_supported,1,1
38091,0.0201,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38093,0.0498,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
38095,0.0187,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
38097,0.0377,0,0.0,0.05,0.05,none_supported,none_supported,1,1
38099,0.038,0,0.0,0.0526,0.0526,none_supported,none_supported,1,1
38101,0.0814,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
38103,0.023,0,0.0,0.0227,0.0227,none_supported,none_supported,1,1
38105,0.3137,1,0.1735,0.5294,0.3559,none_supported,atypical,0,0
39001,0.4703,1,0.2623,0.5652,0.3029,none_supported,atypical,0,0
39003,0.3077,1,0.2623,0.5294,0.2671,none_supported,atypical,0,0
39005,0.0896,0,0.0743,0.1667,0.0924,none_supported,none_supported,1,1
39007,0.1148,0,0.1304,0.2195,0.0891,none_supported,none_supported,1,1
39009,0.1186,0,0.1304,0.2222,0.0918,none_supported,none_supported,1,1
39011,0.079,0,0.0741,0.1212,0.0471,none_supported,none_supported,1,1
39013,0.0925,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
39015,0.2232,1,0.1714,0.3,0.1286,none_supported,atypical,0,0
39017,0.4381,1,0.2647,0.5652,0.3005,none_supported,atypical,0,0
39019,0.0645,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
39021,0.2199,1,0.1714,0.3,0.1286,none_supported,atypical,0,0
39023,0.2954,1,0.1735,0.4,0.2265,none_supported,atypical,0,0
39025,0.1656,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
39027,0.2134,1,0.1714,0.3,0.1286,none_supported,atypical,0,0
39029,0.1102,0,0.0889,0.2195,0.1306,none_supported,none_supported,1,1
39031,0.0691,0,0.0465,0.0833,0.0368,none_supported,none_supported,1,1
39033,0.0791,0,0.0741,0.125,0.0509,none_supported,none_supported,1,1
39035,0.5337,1,0.325,0.7143,0.3893,enacted_supported,atypical,1,0
39037,0.0768,0,0.0741,0.1212,0.0471,none_supported,none_supported,1,1
39039,0.0793,0,0.0741,0.125,0.0509,none_supported,none_supported,1,1
39041,0.3502,1,0.2623,0.5294,0.2671,none_supported,atypical,0,0
39043,0.1428,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
39045,0.167,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
39047,0.062,0,0.0234,0.0816,0.0582,none_supported,none_supported,1,1
39049,0.5763,1,0.325,0.7143,0.3893,enacted_supported,atypical,1,0
39051,0.2371,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
39053,0.0619,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
39055,0.1243,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
39057,0.1589,1,0.1714,0.2589,0.0875,none_supported,none_supported,0,0
39059,0.0716,0,0.0465,0.1139,0.0674,none_supported,none_supported,1,1
39061,0.3644,1,0.2623,0.5652,0.3029,none_supported,atypical,0,0
39063,0.1011,1,0.0743,0.1765,0.1022,none_supported,none_supported,0,0
39065,0.0637,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
39067,0.0447,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
39069,0.0651,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
39071,0.0697,1,0.0465,0.1139,0.0674,none_supported,none_supported,0,0
39073,0.0662,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
39075,0.0772,0,0.0661,0.1176,0.0515,none_supported,none_supported,1,1
39077,0.0893,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
39079,0.0668,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
39081,0.0935,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
39083,0.0914,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
39085,0.4501,1,0.2647,0.5652,0.3005,none_supported,atypical,0,0
39087,0.2504,1,0.1735,0.3333,0.1599,none_supported,atypical,0,0
39089,0.2769,1,0.2,0.5294,0.3294,none_supported,atypical,0,0
39091,0.0765,0,0.0741,0.125,0.0509,none_supported,none_supported,1,1
39093,0.2097,1,0.1735,0.3,0.1265,none_supported,atypical,0,0
39095,0.2596,1,0.2,0.4375,0.2375,none_supported,atypical,0,0
39097,0.0836,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
39099,0.218,0,0.1735,0.2903,0.1169,none_supported,atypical,1,0
39101,0.0979,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
39103,0.168,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
39105,0.0585,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
39107,0.0734,0,0.0465,0.1139,0.0674,none_supported,none_supported,1,1
39109,0.3594,0,0.2623,0.5294,0.2671,none_supported,atypical,1,0
39111,0.268,0,0.1735,0.3333,0.1599,none_supported,atypical,1,0
39113,0.2602,1,0.2,0.4375,0.2375,none_supported,atypical,0,0
39115,0.0429,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
39117,0.0708,0,0.0465,0.0909,0.0444,none_supported,none_supported,1,1
39119,0.1041,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
39121,0.0467,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
39123,0.0923,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
39125,0.0563,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
39127,0.071,0,0.0465,0.1139,0.0674,none_supported,none_supported,1,1
39129,0.2542,1,0.1735,0.3333,0.1599,none_supported,atypical,0,0
39131,0.1866,0,0.1714,0.2787,0.1073,none_supported,atypical,1,0
39133,0.1533,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
39135,0.077,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
39137,0.0655,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
39139,0.1283,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
39141,0.1008,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
39143,0.2674,0,0.1735,0.35,0.1765,none_supported,atypical,1,0
39145,0.2861,0,0.1735,0.35,0.1765,none_supported,atypical,1,0
39147,0.0913,1,0.0743,0.1765,0.1022,none_supported,none_supported,0,0
39149,0.244,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
39151,0.4686,1,0.2647,0.5652,0.3005,none_supported,atypical,0,0
39153,0.289,1,0.25,0.5294,0.2794,none_supported,atypical,0,0
39155,0.6257,1,0.3333,0.7143,0.381,enacted_supported,atypical,1,0
39157,0.1069,0,0.0889,0.2,0.1111,none_supported,none_supported,1,1
39159,0.2201,1,0.1714,0.3,0.1286,none_supported,atypical,0,0
39161,0.1808,0,0.1714,0.2787,0.1073,none_supported,atypical,1,0
39163,0.041,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
39165,0.2065,0,0.1735,0.2903,0.1169,none_supported,atypical,1,0
39167,0.0882,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
39169,0.1247,0,0.1304,0.2589,0.1285,none_supported,none_supported,1,1
39171,0.0713,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
39173,0.285,1,0.1735,0.4,0.2265,none_supported,atypical,0,0
39175,0.0614,0,0.0234,0.0748,0.0514,none_supported,none_supported,1,1
40001,0.0498,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
40003,0.023,0,0.0,0.0274,0.0274,none_supported,none_supported,1,1
40005,0.0377,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
40007,0.0231,0,0.0,0.0233,0.0233,none_supported,none_supported,1,1
40009,0.0521,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
40011,0.0316,0,0.0,0.039,0.039,none_supported,none_supported,1,1
40013,0.0826,0,0.0743,0.1698,0.0955,none_supported,none_supported,1,1
40015,0.0552,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
40017,0.1343,1,0.1707,0.2589,0.0882,none_supported,none_supported,0,0
40019,0.0774,0,0.0465,0.1176,0.0711,none_supported,none_supported,1,1
40021,0.0825,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
40023,0.0431,0,0.0106,0.0711,0.0605,none_supported,none_supported,1,1
40025,0.0142,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
40027,0.1911,0,0.1735,0.2812,0.1078,none_supported,atypical,1,0
40029,0.0276,0,0.0,0.0294,0.0294,none_supported,none_supported,1,1
40031,0.1252,1,0.1667,0.2589,0.0923,none_supported,none_supported,0,0
40033,0.0286,0,0.0,0.0297,0.0297,none_supported,none_supported,1,1
40035,0.0447,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
40037,0.0877,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
40039,0.0597,0,0.0234,0.0778,0.0544,none_supported,none_supported,1,1
40041,0.0698,0,0.0465,0.0833,0.0368,none_supported,none_supported,1,1
40043,0.0188,0,0.0,0.024,0.024,none_supported,none_supported,1,1
40045,0.0203,0,0.0,0.0196,0.0196,none_supported,none_supported,1,1
40047,0.0866,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
40049,0.0539,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
40051,0.0725,0,0.0465,0.1139,0.0674,none_supported,none_supported,1,1
40053,0.0216,0,0.0,0.0237,0.0237,none_supported,none_supported,1,1
40055,0.0272,0,0.0,0.0303,0.0303,none_supported,none_supported,1,1
40057,0.0205,0,0.0,0.0189,0.0189,none_supported,none_supported,1,1
40059,0.0195,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
40061,0.0354,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
40063,0.0419,0,0.0082,0.0679,0.0597,none_supported,none_supported,1,1
40065,0.0536,0,0.0106,0.0738,0.0631,none_supported,none_supported,1,1
40067,0.0252,0,0.0,0.029,0.029,none_supported,none_supported,1,1
40069,0.0365,0,0.0,0.05,0.05,none_supported,none_supported,1,1
40071,0.0727,0,0.0465,0.1084,0.0619,none_supported,none_supported,1,1
40073,0.0365,0,0.0082,0.0701,0.0619,none_supported,none_supported,1,1
