fips,county_name,median_hh_income,population,land_sqmi,pop_density_sqmi,pct_bachelors_plus,acs_vintage,source
53043,"Lincoln County, Washington",71227,11271,2310.599,4.88,23.7,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53045,"Mason County, Washington",78359,66968,959.553,69.79,22.01,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53047,"Okanogan County, Washington",60293,42811,5266.193,8.13,23.98,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53049,"Pacific County, Washington",62350,23750,933.373,25.45,23.36,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53051,"Pend Oreille County, Washington",63750,13811,1400.245,9.86,20.28,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53053,"Pierce County, Washington",96632,924106,1667.979,554.03,30.15,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53055,"San Juan County, Washington",83682,18266,173.914,105.03,53.41,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53057,"Skagit County, Washington",85474,130407,1730.231,75.37,29.13,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53059,"Skamania County, Washington",90085,12276,1658.268,7.4,28.15,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53061,"Snohomish County, Washington",107982,834648,2086.515,400.02,36.84,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53063,"Spokane County, Washington",73513,544323,1764.224,308.53,32.1,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53065,"Stevens County, Washington",67405,47470,2477.103,19.16,21.78,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53067,"Thurston County, Washington",93985,296640,722.501,410.57,37.18,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53069,"Wahkiakum County, Washington",57091,4573,262.928,17.39,22.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53071,"Walla Walla County, Washington",72212,62102,1270.033,48.9,30.09,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53073,"Whatcom County, Washington",80989,228432,2107.949,108.37,38.09,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53075,"Whitman County, Washington",52893,47042,2159.262,21.79,50.16,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
53077,"Yakima County, Washington",68015,256605,4294.512,59.75,18.87,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54001,"Barbour County, West Virginia",48347,15454,341.059,45.31,12.25,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54003,"Berkeley County, West Virginia",77329,126165,321.147,392.86,24.35,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54005,"Boone County, West Virginia",56152,21312,502.37,42.42,11.93,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54007,"Braxton County, West Virginia",44449,12345,510.735,24.17,11.86,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54009,"Brooke County, West Virginia",52116,22053,89.196,247.24,21.9,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54011,"Cabell County, West Virginia",52828,93300,281.024,332.0,32.45,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54013,"Calhoun County, West Virginia",41421,6158,279.263,22.05,10.1,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54015,"Clay County, West Virginia",42790,7946,341.939,23.24,11.77,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54017,"Doddridge County, West Virginia",61164,7767,319.723,24.29,12.7,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54019,"Fayette County, West Virginia",52672,39987,661.558,60.44,16.09,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54021,"Gilmer County, West Virginia",50991,7376,338.503,21.79,19.87,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54023,"Grant County, West Virginia",61530,10972,477.372,22.98,17.94,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54025,"Greenbrier County, West Virginia",48662,32688,1019.823,32.05,22.07,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54027,"Hampshire County, West Virginia",60299,23340,640.402,36.45,16.25,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54029,"Hancock County, West Virginia",61017,28658,82.61,346.91,20.17,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54031,"Hardy County, West Virginia",49302,14236,582.315,24.45,15.66,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54033,"Harrison County, West Virginia",58326,65407,416.008,157.23,25.89,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54035,"Jackson County, West Virginia",55671,27753,464.359,59.77,19.42,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54037,"Jefferson County, West Virginia",95523,58546,209.296,279.73,33.72,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54039,"Kanawha County, West Virginia",58887,178198,901.714,197.62,29.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54041,"Lewis County, West Virginia",52279,16808,386.93,43.44,17.46,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54043,"Lincoln County, West Virginia",48593,20170,437.093,46.15,8.39,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54045,"Logan County, West Virginia",47237,31826,452.88,70.27,13.84,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54047,"McDowell County, West Virginia",29980,18413,533.458,34.52,5.75,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54049,"Marion County, West Virginia",67537,56042,308.785,181.49,25.84,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54051,"Marshall County, West Virginia",60329,30129,305.431,98.64,19.08,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54053,"Mason County, West Virginia",53454,25214,430.768,58.53,16.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54055,"Mercer County, West Virginia",47799,59062,418.962,140.97,20.67,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54057,"Mineral County, West Virginia",68049,26922,327.882,82.11,22.81,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54059,"Mingo County, West Virginia",39527,22979,423.14,54.31,8.33,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54061,"Monongalia County, West Virginia",62704,106520,360.092,295.81,47.94,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54063,"Monroe County, West Virginia",54508,12401,472.754,26.23,15.43,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54065,"Morgan County, West Virginia",63805,17327,229.073,75.64,17.61,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54067,"Nicholas County, West Virginia",49280,24446,646.846,37.79,19.04,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54069,"Ohio County, West Virginia",57867,41904,105.83,395.96,32.53,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54071,"Pendleton County, West Virginia",61738,6111,696.05,8.78,20.46,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54073,"Pleasants County, West Virginia",61038,7572,130.119,58.19,14.64,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54075,"Pocahontas County, West Virginia",41200,7855,940.239,8.35,15.79,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54077,"Preston County, West Virginia",61373,34204,648.814,52.72,17.89,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54079,"Putnam County, West Virginia",77871,57250,345.679,165.62,28.4,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54081,"Raleigh County, West Virginia",52055,73666,605.374,121.69,21.63,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54083,"Randolph County, West Virginia",55057,27782,1039.7,26.72,18.96,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54085,"Ritchie County, West Virginia",50256,8372,451.99,18.52,12.84,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54087,"Roane County, West Virginia",45194,13921,483.563,28.79,14.19,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54089,"Summers County, West Virginia",42544,11833,360.588,32.82,15.99,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54091,"Taylor County, West Virginia",56807,16543,172.771,95.75,17.35,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54093,"Tucker County, West Virginia",53475,6698,419.044,15.98,24.19,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54095,"Tyler County, West Virginia",58293,8181,256.302,31.92,15.66,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54097,"Upshur County, West Virginia",51859,23758,354.638,66.99,17.43,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54099,"Wayne County, West Virginia",55539,38498,506.005,76.08,17.68,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54101,"Webster County, West Virginia",42061,8253,553.47,14.91,12.56,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54103,"Wetzel County, West Virginia",53341,14233,358.067,39.75,13.51,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54105,"Wirt County, West Virginia",54688,5131,232.511,22.07,16.24,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54107,"Wood County, West Virginia",56193,83829,366.5,228.73,22.95,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
54109,"Wyoming County, West Virginia",48038,20948,499.47,41.94,12.05,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55001,"Adams County, Wisconsin",59153,20928,645.646,32.41,17.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55003,"Ashland County, Wisconsin",57645,16050,1044.97,15.36,22.1,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55005,"Barron County, Wisconsin",64619,46741,863.053,54.16,22.28,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55007,"Bayfield County, Wisconsin",69609,16410,1477.881,11.1,34.99,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55009,"Brown County, Wisconsin",77490,269425,530.092,508.26,32.43,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55011,"Buffalo County, Wisconsin",68722,13341,675.791,19.74,22.09,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55013,"Burnett County, Wisconsin",61664,16741,821.596,20.38,22.0,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55015,"Calumet County, Wisconsin",87700,52626,318.25,165.36,32.53,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55017,"Chippewa County, Wisconsin",74009,66558,1008.355,66.01,24.14,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55019,"Clark County, Wisconsin",66250,34736,1209.698,28.71,13.42,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55021,"Columbia County, Wisconsin",82792,58322,765.6,76.18,25.68,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55023,"Crawford County, Wisconsin",63496,16064,570.805,28.14,18.28,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55025,"Dane County, Wisconsin",88108,564777,1196.496,472.03,54.45,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55027,"Dodge County, Wisconsin",73992,88818,875.699,101.43,19.92,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55029,"Door County, Wisconsin",71785,30279,481.936,62.83,37.11,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55031,"Douglas County, Wisconsin",72579,44197,1304.272,33.89,27.76,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55033,"Dunn County, Wisconsin",71785,45349,850.159,53.34,29.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55035,"Eau Claire County, Wisconsin",71834,106328,637.922,166.68,35.66,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55037,"Florence County, Wisconsin",62786,4617,488.024,9.46,23.13,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55039,"Fond du Lac County, Wisconsin",73154,104053,719.566,144.61,22.61,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55041,"Forest County, Wisconsin",59727,9261,1014.266,9.13,15.5,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55043,"Grant County, Wisconsin",64349,51678,1146.877,45.06,24.56,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55045,"Green County, Wisconsin",80248,37036,584.044,63.41,26.98,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55047,"Green Lake County, Wisconsin",66917,19165,349.544,54.83,22.52,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55049,"Iowa County, Wisconsin",83372,23832,762.698,31.25,28.48,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55051,"Iron County, Wisconsin",59058,6164,758.209,8.13,23.37,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55053,"Jackson County, Wisconsin",65508,20971,987.915,21.23,16.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55055,"Jefferson County, Wisconsin",80604,85867,556.492,154.3,28.13,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55057,"Juneau County, Wisconsin",65150,26695,767.081,34.8,16.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55059,"Kenosha County, Wisconsin",79412,168413,271.833,619.55,30.76,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55061,"Kewaunee County, Wisconsin",80085,20621,342.454,60.22,20.56,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55063,"La Crosse County, Wisconsin",70704,120262,451.807,266.18,36.08,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55065,"Lafayette County, Wisconsin",72091,16788,633.588,26.5,20.62,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55067,"Langlade County, Wisconsin",57258,19473,870.69,22.37,16.18,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55069,"Lincoln County, Wisconsin",67726,28403,878.704,32.32,19.43,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55071,"Manitowoc County, Wisconsin",68611,81314,589.302,137.98,22.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55073,"Marathon County, Wisconsin",76185,138067,1545.194,89.35,27.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55075,"Marinette County, Wisconsin",63401,41907,1399.468,29.94,19.49,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55077,"Marquette County, Wisconsin",63471,15706,455.713,34.46,15.16,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55078,"Menominee County, Wisconsin",59528,4256,357.615,11.9,19.6,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55079,"Milwaukee County, Wisconsin",62118,927656,241.457,3841.91,33.89,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55081,"Monroe County, Wisconsin",68213,46169,900.904,51.25,19.98,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55083,"Oconto County, Wisconsin",75886,39329,997.477,39.43,18.7,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55085,"Oneida County, Wisconsin",69621,38007,1113.944,34.12,28.43,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55087,"Outagamie County, Wisconsin",82857,191537,637.557,300.42,31.98,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55089,"Ozaukee County, Wisconsin",96734,92345,233.011,396.31,50.36,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55091,"Pepin County, Wisconsin",74536,7372,232.008,31.77,23.64,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55093,"Pierce County, Wisconsin",88802,42351,574.018,73.78,31.98,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55095,"Polk County, Wisconsin",76208,45327,914.32,49.57,23.67,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55097,"Portage County, Wisconsin",73284,70375,800.874,87.87,33.7,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55099,"Price County, Wisconsin",58720,14077,1254.057,11.23,17.06,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55101,"Racine County, Wisconsin",75331,196888,332.611,591.95,27.99,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55103,"Richland County, Wisconsin",62649,17229,586.15,29.39,20.72,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55105,"Rock County, Wisconsin",74390,163944,718.167,228.28,25.73,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55107,"Rusk County, Wisconsin",58322,14146,913.553,15.48,16.3,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55109,"St. Croix County, Wisconsin",102482,94819,722.158,131.3,39.39,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55111,"Sauk County, Wisconsin",77648,65759,831.587,79.08,26.49,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55113,"Sawyer County, Wisconsin",59055,18243,1257.6,14.51,27.2,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55115,"Shawano County, Wisconsin",67032,40927,893.225,45.82,18.7,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55117,"Sheboygan County, Wisconsin",71898,117783,511.519,230.26,27.32,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55119,"Taylor County, Wisconsin",63142,19972,975.052,20.48,16.65,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55121,"Trempealeau County, Wisconsin",71295,30786,732.966,42.0,20.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55123,"Vernon County, Wisconsin",69556,30915,791.563,39.06,24.84,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55125,"Vilas County, Wisconsin",67132,23410,857.71,27.29,30.52,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55127,"Walworth County, Wisconsin",77359,105447,555.433,189.85,32.32,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55129,"Washburn County, Wisconsin",61270,16749,797.114,21.01,23.55,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55131,"Washington County, Wisconsin",95851,137320,430.644,318.87,34.79,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55133,"Waukesha County, Wisconsin",104100,409040,549.725,744.08,47.94,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55135,"Waupaca County, Wisconsin",71189,51714,747.702,69.16,20.19,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55137,"Waushara County, Wisconsin",64968,24752,626.161,39.53,17.36,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55139,"Winnebago County, Wisconsin",72873,171357,434.697,394.2,31.04,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
55141,"Wood County, Wisconsin",66417,74039,793.017,93.36,21.42,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56001,"Albany County, Wyoming",59881,37713,4274.175,8.82,55.51,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56003,"Big Horn County, Wyoming",60547,11737,3136.957,3.74,20.89,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56005,"Campbell County, Wyoming",95253,47018,4802.065,9.79,22.21,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56007,"Carbon County, Wyoming",66721,14549,7897.746,1.84,22.79,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56009,"Converse County, Wyoming",79164,13759,4254.995,3.23,22.88,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56011,"Crook County, Wyoming",71209,7339,2854.48,2.57,24.0,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56013,"Fremont County, Wyoming",64646,39472,9183.59,4.3,25.25,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56015,"Goshen County, Wyoming",64882,12587,2225.613,5.66,24.61,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56017,"Hot Springs County, Wyoming",64375,4618,2004.431,2.3,26.38,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56019,"Johnson County, Wyoming",63905,8602,4154.152,2.07,30.31,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56021,"Laramie County, Wyoming",77884,100661,2685.864,37.48,32.04,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
56023,"Lincoln County, Wyoming",86092,20158,4075.337,4.95,24.12,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
